arrival_city,date,people,num_people
London,2024-03-17,"['Frances Rodgers', 'Kyson Cain', 'Payton English']",3
London,2024-03-20,"['Daisy Kirk', 'Kyson Cain']",2
London,2024-03-21,"['Daisy Kirk', 'Kyson Cain', 'Tamara Lutz']",3
London,2024-03-22,"['Amina Mitchell', 'Daisy Kirk', 'Kyson Cain', 'Tamara Lutz']",4
London,2024-03-23,"['Amina Mitchell', 'Daisy Kirk', 'Kyson Cain', 'Tamara Lutz']",4
London,2024-03-24,"['Amina Mitchell', 'Daisy Kirk', 'Kyson Cain', 'Tamara Lutz']",4
London,2024-03-25,"['Amina Mitchell', 'Daisy Kirk', 'Kyson Cain', 'Tamara Lutz']",4
London,2024-03-26,"['Amina Mitchell', 'Daisy Kirk', 'Tamara Lutz']",3
London,2024-03-27,"['Amina Mitchell', 'Tamara Lutz']",2
London,2024-03-28,"['Amina Mitchell', 'Tamara Lutz']",2
London,2024-03-29,"['Amina Mitchell', 'Tamara Lutz']",2
London,2024-04-14,"['Fernando Savage', 'Jean Coleman', 'Memphis Cohen']",3
London,2024-04-15,"['Fernando Savage', 'Jean Coleman', 'Memphis Cohen']",3
London,2024-04-16,"['Fernando Savage', 'Jean Coleman', 'Memphis Cohen']",3
London,2024-04-17,"['Fernando Savage', 'Jean Coleman', 'Memphis Cohen']",3
London,2024-04-18,"['Fernando Savage', 'Jean Coleman', 'Memphis Cohen']",3
London,2024-04-19,"['Jean Coleman', 'Memphis Cohen']",2
London,2024-04-20,"['Jean Coleman', 'Memphis Cohen']",2
London,2024-04-23,"['Angel Blevins', 'Jean Coleman']",2
London,2024-04-25,"['Angel Blevins', 'Macie Lewis']",2
London,2024-04-26,"['Angel Blevins', 'Macie Lewis']",2
London,2024-04-27,"['Angel Blevins', 'Macie Lewis']",2
London,2024-04-28,"['Angel Blevins', 'Macie Lewis']",2
London,2024-04-29,"['Angel Blevins', 'Macie Lewis']",2
London,2024-04-30,"['Angel Blevins', 'Macie Lewis']",2
London,2024-05-01,"['Angel Blevins', 'Macie Lewis']",2
London,2024-05-02,"['Angel Blevins', 'Landen Hickman', 'Macie Lewis']",3
London,2024-05-03,"['Angel Blevins', 'Landen Hickman', 'Macie Lewis']",3
London,2024-05-04,"['Gillian Arellano', 'Landen Hickman', 'Macie Lewis']",3
London,2024-05-05,"['Gillian Arellano', 'Landen Hickman', 'Macie Lewis']",3
London,2024-05-06,"['Gillian Arellano', 'Landen Hickman', 'Macie Lewis']",3
London,2024-05-07,"['Gillian Arellano', 'Landen Hickman']",2
London,2024-05-08,"['Gillian Arellano', 'Landen Hickman']",2
London,2024-05-09,"['Gillian Arellano', 'Landen Hickman', 'Raven Mccullough']",3
London,2024-05-10,"['Gillian Arellano', 'Landen Hickman', 'Raven Mccullough']",3
London,2024-05-11,"['Gillian Arellano', 'Landen Hickman', 'Raven Mccullough']",3
London,2024-05-12,"['Gillian Arellano', 'Landen Hickman', 'Raven Mccullough']",3
London,2024-05-13,"['Gillian Arellano', 'Landen Hickman', 'Maximilian Gamble', 'Raven Mccullough']",4
London,2024-05-14,"['Gillian Arellano', 'Landen Hickman', 'Maximilian Gamble', 'Raven Mccullough']",4
London,2024-05-15,"['Gillian Arellano', 'Landen Hickman', 'Maximilian Gamble']",3
London,2024-05-16,"['Atticus Travis', 'Landen Hickman', 'Maximilian Gamble']",3
London,2024-05-17,"['Atticus Travis', 'Maximilian Gamble']",2
London,2024-05-18,"['Atticus Travis', 'Maximilian Gamble']",2
London,2024-05-19,"['Atticus Travis', 'Maximilian Gamble']",2
London,2024-05-20,"['Atticus Travis', 'Maximilian Gamble']",2
London,2024-06-03,"['Lainey Knox', 'Tessa Watkins']",2
London,2024-06-04,"['Lainey Knox', 'Tessa Watkins']",2
London,2024-06-05,"['Lainey Knox', 'Tessa Watkins']",2
London,2024-06-06,"['Lainey Knox', 'Tessa Watkins']",2
London,2024-06-07,"['Lainey Knox', 'Tessa Watkins']",2
London,2024-06-08,"['Lainey Knox', 'Tessa Watkins']",2
London,2024-06-12,"['Cristina Torres', 'Elliot Kane']",2
London,2024-06-13,"['Cristina Torres', 'Elliot Kane']",2
London,2024-06-14,"['Cristina Torres', 'Elliot Kane']",2
London,2024-06-15,"['Andres Nguyen', 'Cristina Torres', 'Elliot Kane']",3
London,2024-06-16,"['Andres Nguyen', 'Cristina Torres', 'Elliot Kane']",3
London,2024-06-17,"['Andres Nguyen', 'Brett Craig', 'Cristina Torres', 'Elliot Kane', 'Rayne Bates']",5
London,2024-06-18,"['Andres Nguyen', 'Brett Craig', 'Brian Escobar', 'Elliot Kane', 'Rayne Bates']",5
London,2024-06-19,"['Andres Nguyen', 'Brett Craig', 'Brian Escobar', 'Elliot Kane', 'Rayne Bates']",5
London,2024-06-20,"['Andres Nguyen', 'Brett Craig', 'Brian Escobar', 'Elliot Kane', 'Julie Heath', 'Rayne Bates']",6
London,2024-06-21,"['Andres Nguyen', 'Brett Craig', 'Brian Escobar', 'Julie Heath', 'Rayne Bates']",5
London,2024-06-22,"['Andres Nguyen', 'Brett Craig', 'Brian Escobar', 'Esteban Pace', 'Julie Heath', 'Rayne Bates']",6
London,2024-06-23,"['Andres Nguyen', 'Brett Craig', 'Brian Escobar', 'Esteban Pace', 'Julie Heath', 'Rayne Bates']",6
London,2024-06-24,"['Andres Nguyen', 'Brett Craig', 'Brian Escobar', 'Esteban Pace', 'Julie Heath']",5
London,2024-06-25,"['Andres Nguyen', 'Brett Craig', 'Brian Escobar', 'Esteban Pace', 'Julie Heath']",5
London,2024-06-26,"['Andres Nguyen', 'Brett Craig', 'Brian Escobar', 'Esteban Pace', 'Julie Heath']",5
London,2024-06-27,"['Andres Nguyen', 'Brett Craig', 'Brian Escobar', 'Esteban Pace', 'Julie Heath']",5
London,2024-06-28,"['Andres Nguyen', 'Brian Escobar', 'Esteban Pace', 'Julie Heath']",4
London,2024-06-29,"['Brian Escobar', 'Esteban Pace', 'Julie Heath']",3
London,2024-06-30,"['Brian Escobar', 'Julie Heath']",2
London,2024-07-01,"['Brian Escobar', 'Julie Heath']",2
London,2024-07-02,"['Brian Escobar', 'Julie Heath', 'Luis Cain']",3
London,2024-07-03,"['Julie Heath', 'Luis Cain']",2
London,2024-07-04,"['Julie Heath', 'Luis Cain']",2
London,2024-07-06,"['Hazel Mathews', 'Luis Cain']",2
London,2024-07-07,"['Hazel Mathews', 'Luis Cain']",2
London,2024-07-08,"['Hazel Mathews', 'Luis Cain']",2
London,2024-07-09,"['Hazel Mathews', 'Luis Cain']",2
London,2024-07-10,"['Hazel Mathews', 'Luis Cain']",2
London,2024-07-11,"['America Lowe', 'Hazel Mathews', 'Luis Cain']",3
London,2024-07-15,"['America Lowe', 'Juliana Chang']",2
London,2024-07-16,"['America Lowe', 'Enrique Christian', 'Juliana Chang']",3
London,2024-07-17,"['America Lowe', 'Enrique Christian', 'Juliana Chang']",3
London,2024-07-18,"['America Lowe', 'Enrique Christian', 'Juliana Chang']",3
London,2024-07-19,"['America Lowe', 'Enrique Christian', 'Juliana Chang']",3
London,2024-07-20,"['America Lowe', 'Enrique Christian', 'Jocelynn Williams', 'Juliana Chang']",4
London,2024-07-21,"['America Lowe', 'Enrique Christian', 'Jocelynn Williams', 'Juliana Chang', 'Sharon Cameron']",5
London,2024-07-22,"['America Lowe', 'Enrique Christian', 'Jocelynn Williams', 'Juliana Chang', 'Sharon Cameron']",5
London,2024-07-23,"['America Lowe', 'Jocelynn Williams', 'Juliana Chang', 'Sharon Cameron']",4
London,2024-07-24,"['Jocelynn Williams', 'Juliana Chang', 'Sharon Cameron']",3
London,2024-07-25,"['Jocelynn Williams', 'Juliana Chang']",2
London,2024-07-26,"['Jocelynn Williams', 'Juliana Chang']",2
London,2024-07-27,"['Jocelynn Williams', 'Juliana Chang']",2
London,2024-07-28,"['Jamarion Good', 'Jocelynn Williams', 'Juliana Chang']",3
London,2024-07-29,"['Jamarion Good', 'Jocelynn Williams']",2
London,2024-07-31,"['Jamarion Good', 'Maren Kline']",2
London,2024-08-01,"['Jamarion Good', 'Maren Kline']",2
London,2024-08-02,"['Jamarion Good', 'Maren Kline']",2
London,2024-08-07,"['Dayana Richards', 'Fernanda Kemp', 'Maren Kline', 'Peyton Mcconnell']",4
London,2024-08-08,"['Dayana Richards', 'Fernanda Kemp', 'Maren Kline', 'Peyton Mcconnell']",4
London,2024-08-09,"['Dayana Richards', 'Fernanda Kemp', 'Maren Kline', 'Peyton Mcconnell']",4
London,2024-08-10,"['Dayana Richards', 'Fernanda Kemp', 'Kaylynn Webb', 'Maren Kline', 'Peyton Mcconnell']",5
London,2024-08-11,"['Angela Rollins', 'Dayana Richards', 'Fernanda Kemp', 'Kaylynn Webb', 'Maren Kline', 'Peyton Mcconnell']",6
London,2024-08-12,"['Angela Rollins', 'Dayana Richards', 'Fernanda Kemp', 'Kaylynn Webb', 'Maren Kline', 'Peyton Mcconnell']",6
London,2024-08-13,"['Angela Rollins', 'Dayana Richards', 'Fernanda Kemp', 'Kaylynn Webb', 'Maren Kline', 'Peyton Mcconnell']",6
London,2024-08-14,"['Angela Rollins', 'Dayana Richards', 'Dwayne Li', 'Fernanda Kemp', 'Kaylynn Webb', 'Peyton Mcconnell']",6
London,2024-08-15,"['Angela Rollins', 'Dayana Richards', 'Dwayne Li', 'Fernanda Kemp', 'Peyton Mcconnell']",5
London,2024-08-16,"['Angela Rollins', 'Dayana Richards', 'Dwayne Li', 'Fernanda Kemp', 'Peyton Mcconnell']",5
London,2024-08-17,"['Angela Rollins', 'Dayana Richards', 'Dwayne Li']",3
London,2024-08-18,"['Angela Rollins', 'Dayana Richards', 'Dwayne Li']",3
London,2024-08-19,"['Angela Rollins', 'Dayana Richards']",2
London,2024-08-20,"['Angela Rollins', 'Dayana Richards']",2
London,2024-08-21,"['Angela Rollins', 'Dayana Richards']",2
London,2024-08-24,"['Davion Chase', 'Dulce Strickland', 'Lamar Strickland']",3
London,2024-08-25,"['Davion Chase', 'Dulce Strickland', 'Lamar Strickland']",3
London,2024-08-26,"['Davion Chase', 'Dulce Strickland', 'Lamar Strickland']",3
London,2024-08-27,"['Davion Chase', 'Dulce Strickland', 'Lamar Strickland']",3
London,2024-08-28,"['Davion Chase', 'Dulce Strickland']",2
London,2024-08-29,"['Davion Chase', 'Dulce Strickland']",2
London,2024-08-30,"['Davion Chase', 'Dulce Strickland']",2
London,2024-09-02,"['Cassandra Sims', 'Dulce Strickland']",2
London,2024-09-03,"['Cassandra Sims', 'Dulce Strickland']",2
London,2024-09-11,"['Deacon Roach', 'Francis Roberson', 'Talon Friedman']",3
London,2024-09-12,"['Deacon Roach', 'Francis Roberson', 'Talon Friedman']",3
London,2024-09-13,"['Deacon Roach', 'Francis Roberson', 'Talon Friedman']",3
London,2024-09-14,"['Deacon Roach', 'Francis Roberson', 'Talon Friedman']",3
London,2024-09-15,"['Deacon Roach', 'Francis Roberson', 'Talon Friedman']",3
London,2024-09-16,"['Deacon Roach', 'Francis Roberson', 'Talon Friedman']",3
London,2024-09-17,"['Deacon Roach', 'Francis Roberson', 'Hayley Hardy', 'Kai Humphrey', 'Talon Friedman']",5
London,2024-09-18,"['Deacon Roach', 'Francis Roberson', 'Hayley Hardy', 'Kai Humphrey', 'Talon Friedman']",5
London,2024-09-19,"['Hayley Hardy', 'Kai Humphrey', 'Talon Friedman']",3
London,2024-09-20,"['Hayley Hardy', 'Kai Humphrey']",2
London,2024-09-21,"['Hayley Hardy', 'Kai Humphrey']",2
London,2024-09-22,"['Hayley Hardy', 'Kai Humphrey', 'Kelvin Blackburn']",3
London,2024-09-23,"['Hayley Hardy', 'Kai Humphrey', 'Kelvin Blackburn']",3
London,2024-09-24,"['Destinee Ruiz', 'Hayley Hardy', 'Kai Humphrey', 'Kelvin Blackburn', 'Neil Foster']",5
London,2024-09-25,"['Destinee Ruiz', 'Hayley Hardy', 'Kai Humphrey', 'Kelvin Blackburn', 'Neil Foster']",5
London,2024-09-26,"['Destinee Ruiz', 'Hayley Hardy', 'Kelvin Blackburn', 'Neil Foster']",4
London,2024-09-27,"['Destinee Ruiz', 'Hayley Hardy', 'Kelvin Blackburn', 'Neil Foster']",4
London,2024-09-28,"['Destinee Ruiz', 'Hayley Hardy', 'Kelvin Blackburn', 'Neil Foster']",4
London,2024-09-29,"['Destinee Ruiz', 'Hayley Hardy', 'Kelvin Blackburn', 'Neil Foster']",4
London,2024-09-30,"['Destinee Ruiz', 'Hayley Hardy', 'Kelvin Blackburn', 'Neil Foster']",4
London,2024-10-01,"['Destinee Ruiz', 'Hayley Hardy', 'Kelvin Blackburn', 'Neil Foster']",4
London,2024-10-02,"['Destinee Ruiz', 'Kelvin Blackburn', 'Neil Foster']",3
London,2024-10-03,"['Destinee Ruiz', 'Holly Brennan', 'Kelvin Blackburn', 'Neil Foster']",4
London,2024-10-04,"['Destinee Ruiz', 'Holly Brennan', 'Neil Foster']",3
London,2024-10-05,"['Destinee Ruiz', 'Holly Brennan', 'Neil Foster']",3
London,2024-10-06,"['Holly Brennan', 'Neil Foster']",2
London,2024-10-07,"['Holly Brennan', 'Nathen Contreras', 'Neil Foster']",3
London,2024-10-08,"['Holly Brennan', 'Nathen Contreras', 'Neil Foster']",3
London,2024-10-09,"['Alexzander Riddle', 'Davon Villa', 'Holly Brennan', 'Nathen Contreras']",4
London,2024-10-10,"['Alexzander Riddle', 'Davon Villa', 'Kamren Matthews', 'Nathen Contreras']",4
London,2024-10-11,"['Alexzander Riddle', 'Davon Villa', 'Kamren Matthews', 'Nathen Contreras']",4
London,2024-10-12,"['Alexzander Riddle', 'Arianna Sandoval', 'Davon Villa', 'Kamren Matthews', 'Nathen Contreras']",5
London,2024-10-13,"['Alexzander Riddle', 'Arianna Sandoval', 'Davon Villa', 'Hassan Andrade', 'Kamren Matthews']",5
London,2024-10-14,"['Alexzander Riddle', 'Arianna Sandoval', 'Davon Villa', 'Hassan Andrade', 'Kamren Matthews', 'Quinn Huber']",6
London,2024-10-15,"['Alexzander Riddle', 'Arianna Sandoval', 'Davon Villa', 'Hassan Andrade', 'Kamren Matthews', 'Quinn Huber']",6
London,2024-10-16,"['Alexzander Riddle', 'Arianna Sandoval', 'Hassan Andrade', 'Kamren Matthews', 'Quinn Huber']",5
London,2024-10-17,"['Alexzander Riddle', 'Arianna Sandoval', 'Kamren Matthews', 'Quinn Huber']",4
London,2024-10-18,"['Alexzander Riddle', 'Arianna Sandoval', 'Kamren Matthews']",3
London,2024-10-30,"['Jaidyn Hutchinson', 'Tristian Harrington', 'Violet Wade']",3
London,2024-10-31,"['Jaidyn Hutchinson', 'Owen Kerr', 'Tristian Harrington', 'Violet Wade']",4
London,2024-11-01,"['Holly Stafford', 'Jaidyn Hutchinson', 'Owen Kerr', 'Tristian Harrington', 'Violet Wade']",5
London,2024-11-02,"['Holly Stafford', 'Jaidyn Hutchinson', 'Owen Kerr', 'Tristian Harrington', 'Violet Wade']",5
London,2024-11-03,"['Holly Stafford', 'Jaidyn Hutchinson', 'Owen Kerr', 'Tristian Harrington', 'Violet Wade']",5
London,2024-11-04,"['Ashanti Jones', 'Holly Stafford', 'Jaidyn Hutchinson', 'Owen Kerr', 'Tristian Harrington', 'Violet Wade']",6
London,2024-11-05,"['Ashanti Jones', 'Holly Stafford', 'Jaidyn Hutchinson', 'Owen Kerr', 'Tristian Harrington', 'Violet Wade']",6
London,2024-11-06,"['Ashanti Jones', 'Holly Stafford', 'Jaidyn Hutchinson', 'Owen Kerr', 'Tristian Harrington', 'Violet Wade']",6
London,2024-11-07,"['Ashanti Jones', 'Felicity Hodges', 'Holly Stafford', 'Jaidyn Hutchinson', 'Owen Kerr', 'Tristian Harrington', 'Violet Wade']",7
London,2024-11-08,"['Ashanti Jones', 'Aubrie Mendoza', 'Felicity Hodges', 'Holly Stafford', 'Jaidyn Hutchinson', 'Owen Kerr', 'Tristian Harrington']",7
London,2024-11-09,"['Ashanti Jones', 'Aubrie Mendoza', 'Felicity Hodges', 'Holly Stafford', 'Jaidyn Hutchinson', 'Owen Kerr', 'Tristian Harrington']",7
London,2024-11-10,"['Ashanti Jones', 'Aubrie Mendoza', 'Felicity Hodges', 'Holly Stafford', 'Jaidyn Hutchinson', 'Owen Kerr', 'Tristian Harrington']",7
London,2024-11-11,"['Ashanti Jones', 'Aubrie Mendoza', 'Felicity Hodges', 'Holly Stafford', 'Jaidyn Hutchinson', 'Owen Kerr', 'Tristian Harrington']",7
London,2024-11-12,"['Ashanti Jones', 'Aubrie Mendoza', 'Felicity Hodges', 'Holly Stafford', 'Owen Kerr', 'Tristian Harrington']",6
London,2024-11-13,"['Aubrie Mendoza', 'Felicity Hodges', 'Owen Kerr', 'Tristian Harrington']",4
London,2024-11-14,"['Aubrie Mendoza', 'Felicity Hodges']",2
London,2024-11-15,"['Aubrie Mendoza', 'Felicity Hodges']",2
London,2024-11-16,"['Aubrie Mendoza', 'Felicity Hodges']",2
London,2024-11-17,"['Aubrie Mendoza', 'Felicity Hodges', 'Georgia Estrada']",3
London,2024-11-18,"['Aubrie Mendoza', 'Felicity Hodges', 'Georgia Estrada']",3
London,2024-11-19,"['Evelyn Lane', 'Felicity Hodges', 'Georgia Estrada']",3
London,2024-11-20,"['Deandre Sellers', 'Evelyn Lane', 'Felicity Hodges', 'Georgia Estrada']",4
London,2024-11-21,"['Deandre Sellers', 'Evelyn Lane', 'Felicity Hodges', 'Georgia Estrada']",4
London,2024-11-22,"['Deandre Sellers', 'Evelyn Lane', 'Georgia Estrada']",3
London,2024-11-23,"['Deandre Sellers', 'Evelyn Lane', 'Georgia Estrada']",3
London,2024-11-24,"['Deandre Sellers', 'Evelyn Lane', 'Georgia Estrada', 'Lewis Hart']",4
London,2024-11-25,"['Deandre Sellers', 'Evelyn Lane', 'Georgia Estrada', 'Lewis Hart']",4
London,2024-11-26,"['Deandre Sellers', 'Evelyn Lane', 'Georgia Estrada', 'Lewis Hart']",4
London,2024-11-27,"['Deandre Sellers', 'Evelyn Lane', 'Felicity Blake', 'Georgia Estrada', 'Lewis Hart']",5
London,2024-11-28,"['Deandre Sellers', 'Felicity Blake', 'Georgia Estrada', 'Lewis Hart']",4
London,2024-11-29,"['Deandre Sellers', 'Felicity Blake', 'Georgia Estrada', 'Lewis Hart']",4
London,2024-11-30,"['Deandre Sellers', 'Felicity Blake', 'Georgia Estrada', 'Lewis Hart']",4
London,2024-12-01,"['Felicity Blake', 'Georgia Estrada', 'Lewis Hart']",3
London,2024-12-02,"['Felicity Blake', 'Lewis Hart']",2
London,2024-12-12,"['Julissa Conrad', 'Lindsey Shepherd']",2
London,2024-12-13,"['Julissa Conrad', 'Lindsey Shepherd']",2
London,2024-12-14,"['Julissa Conrad', 'Lindsey Shepherd']",2
London,2024-12-15,"['Julissa Conrad', 'Lindsey Shepherd', 'Ryder Booth']",3
London,2024-12-16,"['Julissa Conrad', 'Lindsey Shepherd', 'Ryder Booth']",3
London,2024-12-17,"['Julissa Conrad', 'Lindsey Shepherd', 'Ryder Booth']",3
London,2024-12-18,"['Lindsey Shepherd', 'Ryder Booth']",2
London,2024-12-19,"['Janae Craig', 'Lindsey Shepherd', 'Ryder Booth']",3
London,2024-12-20,"['Janae Craig', 'Lindsey Shepherd', 'Ryder Booth']",3
London,2024-12-21,"['Janae Craig', 'Lindsey Shepherd', 'Ryder Booth']",3
London,2024-12-22,"['Janae Craig', 'Lindsey Shepherd', 'Ryder Booth']",3
London,2024-12-23,"['Chanel Novak', 'Janae Craig', 'Lindsey Shepherd', 'Ryder Booth']",4
London,2024-12-24,"['Chanel Novak', 'Janae Craig', 'Mya Singleton', 'Ryder Booth']",4
London,2024-12-25,"['Chanel Novak', 'Janae Craig', 'Mya Singleton', 'Sullivan Dalton']",4
London,2024-12-26,"['Chanel Novak', 'Janae Craig', 'Mya Singleton', 'Sullivan Dalton']",4
London,2024-12-27,"['Chanel Novak', 'Mya Singleton', 'Sullivan Dalton']",3
London,2024-12-28,"['Chanel Novak', 'Mya Singleton', 'Sullivan Dalton']",3
London,2024-12-29,"['Chanel Novak', 'Mya Singleton', 'Sullivan Dalton']",3
London,2024-12-30,"['Chanel Novak', 'Sullivan Dalton']",2
London,2024-12-31,"['Chanel Novak', 'Kylee Pittman', 'Sullivan Dalton']",3
London,2025-01-01,"['Chanel Novak', 'Kylee Pittman', 'Sullivan Dalton']",3
London,2025-01-02,"['Chanel Novak', 'Kylee Pittman']",2
London,2025-01-03,"['Chanel Novak', 'Kylee Pittman']",2
London,2025-01-04,"['Chanel Novak', 'Kylee Pittman']",2
London,2025-01-05,"['Chanel Novak', 'Kylee Pittman']",2
Madrid,2024-02-12,"['Felipe Eaton', 'Kristopher Arellano']",2
Madrid,2024-02-13,"['Felipe Eaton', 'Kristopher Arellano']",2
Madrid,2024-02-14,"['Felipe Eaton', 'Kristopher Arellano']",2
Madrid,2024-03-11,"['Regina Barnett', 'Tatum Mcfarland']",2
Madrid,2024-03-12,"['Regina Barnett', 'Tatum Mcfarland']",2
Madrid,2024-04-02,"['Mohamed Pacheco', 'Muhammad Bradley']",2
Madrid,2024-04-03,"['Allyson Pineda', 'Mohamed Pacheco', 'Muhammad Bradley']",3
Madrid,2024-04-04,"['Allyson Pineda', 'Muhammad Bradley']",2
Madrid,2024-04-05,"['Allyson Pineda', 'Muhammad Bradley']",2
Madrid,2024-04-06,"['Allyson Pineda', 'Muhammad Bradley']",2
Madrid,2024-04-07,"['Allyson Pineda', 'Muhammad Bradley']",2
Madrid,2024-04-08,"['Allyson Pineda', 'Muhammad Bradley']",2
Madrid,2024-05-24,"['Brynlee Larsen', 'Giovanny Bradshaw']",2
Madrid,2024-05-25,"['Brynlee Larsen', 'Giovanny Bradshaw']",2
Madrid,2024-05-26,"['Brynlee Larsen', 'Giovanny Bradshaw']",2
Madrid,2024-05-30,"['Brynlee Larsen', 'Kiara Reilly']",2
Madrid,2024-05-31,"['Brynlee Larsen', 'Kiara Reilly']",2
Madrid,2024-06-01,"['Brynlee Larsen', 'Kiara Reilly']",2
Madrid,2024-06-02,"['Brynlee Larsen', 'Kiara Reilly']",2
Madrid,2024-06-06,"['Kiara Reilly', 'Shaun Waters']",2
Madrid,2024-06-07,"['Kiara Reilly', 'Shaun Waters']",2
Madrid,2024-06-08,"['Kiara Reilly', 'Shaun Waters']",2
Madrid,2024-07-14,"['Issac Schwartz', 'Ronin Everett']",2
Madrid,2024-07-15,"['Issac Schwartz', 'Ronin Everett']",2
Madrid,2024-07-16,"['Issac Schwartz', 'Ronin Everett']",2
Madrid,2024-07-17,"['Issac Schwartz', 'Ronin Everett']",2
Madrid,2024-07-22,"['Ronin Everett', 'Tamara Hatfield']",2
Madrid,2024-07-28,"['Jazlyn Hess', 'Tamara Hatfield']",2
Madrid,2024-07-29,"['Jazlyn Hess', 'Tamara Hatfield']",2
Madrid,2024-07-30,"['Jazlyn Hess', 'Tamara Hatfield']",2
Madrid,2024-07-31,"['Jazlyn Hess', 'Tamara Hatfield']",2
Madrid,2024-08-01,"['Jazlyn Hess', 'Tamara Hatfield']",2
Madrid,2024-09-13,"['Axel Copeland', 'Jorge Fisher']",2
Madrid,2024-09-14,"['Axel Copeland', 'Jorge Fisher']",2
Madrid,2024-09-15,"['Axel Copeland', 'Jorge Fisher']",2
Madrid,2024-09-16,"['Axel Copeland', 'Jorge Fisher', 'Myla Paul']",3
Madrid,2024-09-17,"['Axel Copeland', 'Myla Paul']",2
Madrid,2024-09-18,"['Axel Copeland', 'Myla Paul']",2
Madrid,2024-09-21,"['Karley Griffin', 'Myla Paul']",2
Madrid,2024-10-14,"['Arthur Ponce', 'Raquel Hays']",2
Madrid,2024-10-15,"['Arthur Ponce', 'Raquel Hays']",2
Madrid,2024-10-16,"['Arthur Ponce', 'Charlotte Shepherd', 'Raquel Hays']",3
Madrid,2024-10-17,"['Arthur Ponce', 'Charlotte Shepherd']",2
Madrid,2024-10-18,"['Arthur Ponce', 'Charlotte Shepherd']",2
Madrid,2024-10-19,"['Arthur Ponce', 'Charlotte Shepherd', 'Valeria Bailey']",3
Madrid,2024-10-20,"['Arthur Ponce', 'Charlotte Shepherd', 'Valeria Bailey']",3
Madrid,2024-10-21,"['Arthur Ponce', 'Charlotte Shepherd', 'Valeria Bailey']",3
Madrid,2024-10-22,"['Arthur Ponce', 'Charlotte Shepherd', 'Valeria Bailey']",3
Madrid,2024-10-23,"['Arthur Ponce', 'Charlotte Shepherd', 'Valeria Bailey']",3
Madrid,2024-10-24,"['Arthur Ponce', 'Charlotte Shepherd', 'Valeria Bailey']",3
Madrid,2024-10-25,"['Arthur Ponce', 'Charlotte Shepherd', 'Valeria Bailey']",3
Madrid,2024-10-26,"['Charlotte Shepherd', 'Valeria Bailey']",2
Madrid,2024-10-27,"['Charlotte Shepherd', 'Valeria Bailey']",2
Madrid,2024-10-28,"['Charlotte Shepherd', 'Valeria Bailey']",2
Madrid,2024-12-11,"['Maren Roberson', 'Nevaeh Vang']",2
Madrid,2024-12-12,"['Maren Roberson', 'Nevaeh Vang']",2
Madrid,2024-12-13,"['Maren Roberson', 'Nevaeh Vang']",2
Madrid,2024-12-14,"['Maren Roberson', 'Nevaeh Vang']",2
Madrid,2024-12-17,"['Alejandro Cohen', 'Maren Roberson', 'Trinity Mcconnell']",3
Madrid,2024-12-18,"['Alejandro Cohen', 'Maren Roberson', 'Trinity Mcconnell']",3
Madrid,2024-12-19,"['Alejandro Cohen', 'Maren Roberson', 'Trinity Mcconnell']",3
Madrid,2024-12-20,"['Alejandro Cohen', 'Maren Roberson', 'Trinity Mcconnell']",3
Madrid,2024-12-21,"['Alejandro Cohen', 'Maren Roberson', 'Trinity Mcconnell']",3
Madrid,2024-12-22,"['Alejandro Cohen', 'Maren Roberson', 'Trinity Mcconnell']",3
Madrid,2024-12-23,"['Alejandro Cohen', 'Maren Roberson', 'Trinity Mcconnell']",3
Madrid,2024-12-24,"['Alejandro Cohen', 'Maren Roberson', 'Trinity Mcconnell']",3
Madrid,2024-12-25,"['Alejandro Cohen', 'Trinity Mcconnell']",2
Madrid,2024-12-28,"['Cynthia Bentley', 'Trinity Mcconnell']",2
Madrid,2024-12-29,"['Cynthia Bentley', 'Trinity Mcconnell']",2
Milan,2024-01-11,"['Curtis Osborne', 'Lorenzo Silva']",2
Milan,2024-01-19,"['Donald Rivera', 'Lorenzo Silva']",2
Milan,2024-01-20,"['Donald Rivera', 'Lorenzo Silva', 'Tyrese Bolton']",3
Milan,2024-01-21,"['Donald Rivera', 'Lorenzo Silva', 'Tyrese Bolton']",3
Milan,2024-01-22,"['Donald Rivera', 'Lorenzo Silva', 'Tyrese Bolton']",3
Milan,2024-01-23,"['Donald Rivera', 'Lorenzo Silva', 'Tyrese Bolton']",3
Milan,2024-01-24,"['Donald Rivera', 'Lorenzo Silva', 'Tyrese Bolton']",3
Milan,2024-01-25,"['Donald Rivera', 'Faith Mccann']",2
Milan,2024-01-26,"['Donald Rivera', 'Faith Mccann']",2
Milan,2024-01-27,"['Donald Rivera', 'Faith Mccann']",2
Milan,2024-01-28,"['Donald Rivera', 'Faith Mccann']",2
Milan,2024-02-02,"['Alani Wilkins', 'Camilla Hutchinson']",2
Milan,2024-02-03,"['Alani Wilkins', 'Camilla Hutchinson']",2
Milan,2024-02-04,"['Alani Wilkins', 'Camilla Hutchinson']",2
Milan,2024-02-05,"['Alani Wilkins', 'Camilla Hutchinson']",2
Milan,2024-02-06,"['Akira Kemp', 'Alani Wilkins', 'Camilla Hutchinson']",3
Milan,2024-02-07,"['Akira Kemp', 'Alani Wilkins', 'Camilla Hutchinson', 'Darius Dudley']",4
